Date,LogReturn
2018-06-07,-1.0730278490089475
2018-06-08,0.4954692435399038
2018-06-11,4.445444887073472
2018-06-12,3.1623579957868575
2018-06-13,0.5846814961109414
2018-06-14,3.6844043828737996
2018-06-15,0.12572053263429783
2018-06-18,3.4735996616623113
2018-06-19,-5.055133619592977
2018-06-20,2.7059386425411525
2018-06-21,-4.145833852996418
2018-06-22,-4.076083263689132
2018-06-25,-0.18601117764972605
2018-06-26,2.6638194808657567
2018-06-27,0.7283408999648192
2018-06-28,1.5639022752901306
2018-06-29,-2.0148496990899356
2018-07-02,-2.324520251387864
2018-07-03,-7.49967408799285
2018-07-05,-0.548377173144179
2018-07-06,-0.08413739443247262
2018-07-09,3.0636287189681717
2018-07-10,1.235623455278624
2018-07-11,-1.0944370832144497
2018-07-12,-0.7079156356632035
2018-07-13,0.6796925091447165
2018-07-16,-2.7888696957791366
2018-07-17,3.979733971876515
2018-07-18,0.3588340997915393
2018-07-19,-1.1240942684509223
2018-07-20,-2.098503581790621
2018-07-23,-3.3661830490984688
2018-07-24,-1.9213739494976159
2018-07-25,3.7320581448582706
2018-07-26,-0.6792485928422634
2018-07-27,-3.136897003681015
2018-07-30,-2.3871031864305166
2018-07-31,2.709614937799272
2018-08-01,0.9015402580141906
2018-08-02,15.003949536936858
2018-08-03,-0.39272225196694804
2018-08-06,-1.7909315280774534
2018-08-07,10.425751987100265
2018-08-08,-2.461753965428242
2018-08-09,-4.951266848117073
2018-08-10,0.8588294353453393
2018-08-13,0.25846878571272414
2018-08-14,-2.4914314053937745
2018-08-15,-2.6082295987135886
2018-08-16,-0.9612303405664177
2018-08-17,-9.352310299855523
2018-08-20,0.9577607495927778
2018-08-21,4.271350329177862
2018-08-22,-0.08079720701797334
2018-08-23,-0.47994694464031623
2018-08-24,0.8461454998839912
2018-08-27,-1.1057797782740284
2018-08-28,-2.34827463444085
2018-08-29,-2.220982005243565
2018-08-30,-0.6116857728366765
2018-08-31,-0.49271513512776194
2018-09-04,-4.30469232692942
2018-09-05,-2.8824659687569287
2018-09-06,0.07477402091871391
2018-09-07,-6.5110515908308075
2018-09-10,8.117582516337455
2018-09-11,-2.145439313778341
2018-09-12,3.8953647795662634
2018-09-13,-0.3724168341779227
2018-09-14,1.9636019543975154
2018-09-17,-0.12202649255036756
2018-09-18,-3.4084013592407656
2018-09-19,4.816167725201549
2018-09-20,-0.2310276436765527
2018-09-21,0.25777618885772796
2018-09-24,0.19372282011314348
2018-09-25,0.4361820224937156
2018-09-26,2.81394744097475
2018-09-27,-0.6676394186811727
2018-09-28,-14.967862356105288
2018-10-01,15.996630906971667
2018-10-02,-3.16510593141639
2018-10-03,-2.0879570125520366
2018-10-04,-4.499307098653701
2018-10-05,-7.315047194650469
2018-10-08,-4.44551930837214
2018-10-09,4.7694871618165156
2018-10-10,-2.2784236524057597
2018-10-11,-1.8267761294738936
2018-10-12,2.5637011844725324
2018-10-15,0.31251224150275825
2018-10-16,6.343279597153639
2018-10-17,-1.7543278006273537
2018-10-18,-2.938483901749577
2018-10-19,-1.4926570471279743
2018-10-22,0.3647307212655036
2018-10-23,11.972696455952777
2018-10-24,-1.9360730257469994
2018-10-25,8.74330286431297
2018-10-26,4.968806290444062
2018-10-29,1.1866497865424763
2018-10-30,-1.489308837906847
2018-10-31,2.224247317806466
2018-11-01,2.0423191772720273
2018-11-02,0.6167773529960309
2018-11-05,-1.456821826868683
2018-11-06,-0.09964070977677932
2018-11-07,2.0603730470361388
2018-11-08,0.9263014594603545
2018-11-09,-0.25359590842054586
2018-11-12,-5.642528101968433
2018-11-13,2.223944401445246
2018-11-14,1.5438256266650938
2018-11-15,1.2824453818193815
2018-11-16,1.6706156871619595
2018-11-19,-0.23736096914838217
2018-11-20,-1.7062716138914933
2018-11-21,-2.712805667626346
2018-11-23,-3.7232068164504986
2018-11-26,6.006303506598446
2018-11-27,-0.6029763419470751
2018-11-28,1.1419815399028825
2018-11-29,-1.9447961848597726
2018-11-30,2.6922749307084133
2018-12-03,2.2597058720560135
2018-12-04,0.3369619807877731
2018-12-06,0.9297797793253366
2018-12-07,-1.4118894034547758
2018-12-10,1.985894986280649
2018-12-11,0.439948817099615
2018-12-12,-0.043631614730297
2018-12-13,2.741664318222263
2018-12-14,-2.984732812793866
2018-12-17,-4.843199610928875
2018-12-18,-3.3236755299702923
2018-12-19,-1.2119527132867662
2018-12-20,-5.427412940561646
2018-12-21,1.3823760225007449
2018-12-24,-7.930549016355178
2018-12-26,9.887683028497694
2018-12-27,-3.101987613917527
2018-12-28,5.459818103140089
2018-12-31,-0.3209968679503924
2019-01-02,-7.058234811465275
2019-01-03,-3.1977589194740155
2019-01-04,5.60942725927254
2019-01-07,5.293512263076508
2019-01-08,0.11635991581888279
2019-01-09,0.9437947481978802
2019-01-10,1.8844716086450743
2019-01-11,0.661637998129815
2019-01-14,-3.7735932883165346
2019-01-15,2.9553003459965645
2019-01-16,0.4692387937454119
2019-01-17,0.3634463829550445
2019-01-18,-13.893012374879603
2019-01-22,-1.1111646346251998
2019-01-23,-3.864010516794837
2019-01-24,1.353846267844261
2019-01-25,1.8792546594666422
2019-01-28,-0.22244266624129588
2019-01-29,0.36373727345903617
2019-01-30,3.7316885392228953
2019-01-31,-0.5683777190272844
2019-02-01,1.6763086556941698
2019-02-04,0.21756781989070909
2019-02-05,2.6679142656293395
2019-02-06,-1.2935246198518717
2019-02-07,-3.1087922181826393
2019-02-08,-0.5576329018938686
2019-02-11,2.2760598713060443
2019-02-12,-0.3297931363925525
2019-02-13,-1.1742429097439224
2019-02-14,-1.438072910139189
2019-02-15,1.3439268798795676
2019-02-19,-0.7302188315000433
2019-02-20,-1.0128258243083121
2019-02-21,-3.8166348352112065
2019-02-22,1.1878507177307875
2019-02-25,1.3682197437311698
2019-02-26,-0.3050487964520813
2019-02-27,5.512343917099952
2019-02-28,1.6198931980320443
2019-03-01,-8.168268383461422
2019-03-04,-3.251165931845648
2019-03-05,-3.1396029219271773
2019-03-06,-0.1085447687041993
2019-03-07,0.12661721837979228
2019-03-08,2.693084728297493
2019-03-11,2.358122311460422
2019-03-12,-2.6330125897717833
2019-03-13,1.957007740939458
2019-03-14,0.3454758260783156
2019-03-15,-5.140953908927528
2019-03-18,-2.180222440473452
2019-03-19,-0.7523861011181039
2019-03-20,2.265977238418918
2019-03-21,0.1533904013606828
2019-03-22,-3.5246480304529997
2019-03-25,-1.5658855019079099
2019-03-26,2.783267714915969
2019-03-27,2.60243331388298
2019-03-28,1.369611080354769
2019-03-29,0.44406173269008603
2019-04-01,3.275989192109375
2019-04-02,-1.1477252828966773
2019-04-03,2.05308104637668
2019-04-04,-8.593722216784855
2019-04-05,2.6459970073128036
2019-04-08,-0.6421561243439995
2019-04-09,-0.3263030302426529
2019-04-10,1.3677110691161831
2019-04-11,-2.80652786610601
2019-04-12,-0.26859862524520167
2019-04-15,-0.4943052898305119
2019-04-16,2.586577977864266
2019-04-17,-0.7822448958816279
2019-04-18,0.7456485905066215
2019-04-22,-3.9220700589321713
2019-04-23,0.43671890047155104
2019-04-24,-2.005575634208413
2019-04-25,-4.357871154598585
2019-04-26,-5.17546577903145
2019-04-29,2.6564156668391887
2019-04-30,-1.1579538159972131
2019-05-01,-1.9801806231266619
2019-05-02,4.22140612366804
2019-05-03,4.38033007844267
2019-05-06,0.12147730661703947
2019-05-07,-3.296477054208545
2019-05-08,-0.9026329942036213
2019-05-09,-1.174982922375762
2019-05-10,-1.0218129749463936
2019-05-13,-5.364288869241072
2019-05-14,2.307862655425734
2019-05-15,-0.15508662931841916
2019-05-16,-1.5729859074043964
2019-05-17,-7.8791602538192365
2019-05-20,-2.723578438615981
2019-05-21,-0.13644301491679894
2019-05-22,-6.210985897149923
2019-05-23,1.4218982156523499
2019-05-24,-2.5174877946532526
2019-05-28,-1.0175940821913054
2019-05-29,0.6128515358594707
2019-05-30,-0.8675443485018194
2019-05-31,-1.6391213145480148
2019-06-03,-3.4002173460743927
2019-06-04,7.857605016172629
2019-06-05,1.53261559057241
2019-06-06,4.6513049897084855
2019-06-07,-0.7065421385722396
2019-06-10,4.0160687930257675
2019-06-11,1.962942455513551
2019-06-12,-3.67805294636728
2019-06-13,2.1977829297588536
2019-06-14,0.4710492177676777
2019-06-17,4.596784633408923
2019-06-18,-0.12895183084361764
2019-06-19,0.7491632206456829
2019-06-20,-3.053709900280504
2019-06-21,1.0147814582239045
2019-06-24,0.7991062700448779
2019-06-25,-1.7501531619481456
2019-06-26,-0.22322282973837632
2019-06-27,1.6150172309638413
2019-06-28,0.27783929288936193
2019-07-01,1.6466221724361079
2019-07-02,-1.1600218839631888
2019-07-03,4.506146454972541
2019-07-05,-0.7692338334116885
2019-07-08,-1.191106882403326
2019-07-09,-0.12163699243967914
2019-07-10,3.778869128614836
2019-07-11,-0.13402808651118303
2019-07-12,2.679618785170417
2019-07-15,3.3779097347802405
2019-07-16,-0.4427953346815866
2019-07-17,0.9778567486270942
2019-07-18,-0.5192847091315009
2019-07-19,1.8135442365715915
2019-07-22,-0.9730316261804304
2019-07-23,1.740861417421435
2019-07-24,1.794158228530698
2019-07-25,-14.634118145360764
2019-07-26,-0.3414618982496043
2019-07-29,3.3335690122837582
2019-07-30,2.7154782268650557
2019-07-31,-0.26867746162287837
2019-08-01,-3.264489345034886
2019-08-02,0.2093199627884857
2019-08-05,-2.6024991318455335
2019-08-06,1.0586762848221487
2019-08-07,1.1504500337383219
2019-08-08,2.0691055468529225
2019-08-09,-1.3902398156972824
2019-08-12,-2.586237186518299
2019-08-13,2.5819883534249697
2019-08-14,-6.768680255284284
2019-08-15,-1.8288353171501865
2019-08-16,1.9744444624820006
2019-08-19,3.0845997748934404
2019-08-20,-0.4285505421123528
2019-08-21,-2.252213263296988
2019-08-22,0.5959674684834935
2019-08-23,-4.960079059483937
2019-08-26,1.688593882877696
2019-08-27,-0.42882070919238086
2019-08-28,0.7028701855971562
2019-08-29,2.7991764077430346
2019-08-30,1.743757434314575
2019-09-03,-0.2662996693731353
2019-09-04,-1.9431161296016142
2019-09-05,3.9537858698977644
2019-09-06,-0.9321131822989943
2019-09-09,1.8901418181459655
2019-09-10,1.6048960489895236
2019-09-11,4.791232784694204
2019-09-12,-0.49902167042224327
2019-09-13,-0.2728713996813491
2019-09-16,-0.9795012235959525
2019-09-17,0.8121454351540124
2019-09-18,-0.5324674641613694
2019-09-19,1.2691671904217687
2019-09-20,-2.4548765463603575
2019-09-23,0.2532023019229352
2019-09-24,-7.763784395676024
2019-09-25,2.4298080060291967
2019-09-26,5.8838046284869625
2019-09-27,-0.17743788664326618
2019-09-30,-0.521738026989264
2019-10-01,1.5734771560612624
2019-10-02,-0.6395828716893809
2019-10-03,-4.242918829553246
2019-10-04,-0.6889680536428309
2019-10-07,2.6816005504508236
2019-10-08,0.9753676748550492
2019-10-09,1.8490843294478567
2019-10-10,0.0858418039820759
2019-10-11,1.2788621436352825
2019-10-14,3.593539155955349
2019-10-15,0.36127226196520046
2019-10-16,0.7186524142577059
2019-10-17,0.8510294825121641
2019-10-18,-1.9348511759363376
2019-10-21,-1.351766398714735
2019-10-22,0.8171731125572388
2019-10-23,-0.35276977051313213
2019-10-24,16.27073867407585
2019-10-25,9.069467139827285
2019-10-28,-0.1280794756315601
2019-10-29,-3.569093158335326
2019-10-30,-0.38337382146187404
2019-10-31,-0.028577073587868495
2019-11-01,-0.5125560958197278
2019-11-04,1.319025177829889
2019-11-05,-0.07877741614316515
2019-11-06,2.907933885164876
2019-11-07,2.70662591476696
2019-11-08,0.4757095497984895
2019-11-11,2.3307008242272684
2019-11-12,1.3927860226281246
2019-11-13,-1.0976517536210169
2019-11-14,0.9317706491661899
2019-11-15,0.8039716546772512
2019-11-18,-0.6209469761818026
2019-11-19,2.686525453277175
2019-11-20,-2.0513868869493703
2019-11-21,0.738281231565054
2019-11-22,-6.337614052816848
2019-11-25,0.9859919333317325
2019-11-26,-2.230801073802288
2019-11-27,0.7179607623328356
2019-11-29,-0.408331183446667
2019-12-02,1.4831577778426517
2019-12-03,0.39638352301946106
2019-12-04,-0.9473685044135858
2019-12-05,-0.8019273672589194
2019-12-06,1.6570487479172824
2019-12-09,1.0778479484683796
2019-12-10,2.705113248298345
2019-12-11,1.1004409475391042
2019-12-12,1.959693606267636
2019-12-13,-0.35929070843364
2019-12-16,6.248899060660165
2019-12-17,-0.6600966624869256
2019-12-18,3.6681334404645765
2019-12-19,2.7322730044006103
2019-12-20,0.38288839658321033
2019-12-23,3.3053042637599317
2019-12-24,1.4281404577191001
2019-12-26,1.3291643487755205
2019-12-27,-0.13003685301451115
2019-12-30,-3.71131230011561
2019-12-31,0.8715179630272204
2020-01-02,2.811910133608081
2020-01-03,2.920267893223429
2020-01-06,1.9071612174755246
2020-01-07,3.806670586808656
2020-01-08,4.80325684930669
2020-01-09,-2.2189385476863444
2020-01-10,-0.6649355680979514
2020-01-13,9.320702322102203
2020-01-14,2.4578286172624795
2020-01-15,-3.676981311758122
2020-01-16,-0.9709462276707839
2020-01-17,-0.5839913304383257
2020-01-21,6.942373110021944
2020-01-22,4.004983514491321
2020-01-23,0.4624413044606698
2020-01-24,-1.2981499419033644
2020-01-27,-1.211233185789717
2020-01-28,1.578809278786119
2020-01-29,2.4550664730790914
2020-01-30,9.79995227007793
2020-01-31,1.5115867923964001
2020-02-03,18.144500086765877
2020-02-04,12.86186970285338
2020-02-05,-18.845037343186984
2020-02-06,1.9223358515689692
2020-02-07,-0.11890304222132414
2020-02-10,3.0554904345579814
2020-02-11,0.40112052857509933
2020-02-12,-0.9197828567077743
2020-02-13,4.673438827304484
2020-02-14,-0.49499866629213723
2020-02-18,7.0420916826107405
2020-02-19,6.649517653196184
2020-02-20,-1.9826354777620057
2020-02-21,0.17662480443414094
2020-02-24,-7.752369493467591
2020-02-25,-4.148235797205468
2020-02-26,-2.674494953501698
2020-02-27,-13.71331162906117
2020-02-28,-1.634795032742122
2020-03-02,10.72570247859105
2020-03-03,0.2538385098823229
2020-03-04,0.5337746224066965
2020-03-05,-3.3869376791647294
2020-03-06,-2.9497510135476337
2020-03-09,-14.586457137702016
2020-03-10,5.958692955168337
2020-03-11,-1.735009892797303
2020-03-12,-12.349328402408656
2020-03-13,-2.516454136147571
2020-03-16,-20.552230217550044
2020-03-17,-3.3981345006121106
2020-03-18,-17.476304366003273
2020-03-19,16.879451260286096
2020-03-20,-0.025720668994270134
2020-03-23,1.5688043665694176
2020-03-24,15.084593365171223
2020-03-25,6.562083944686455
2020-03-26,-2.07800386755252
2020-03-27,-2.647580531234854
2020-03-30,-2.4064387275638186
2020-03-31,4.2632638212876826
2020-04-01,-8.446087652228773
2020-04-02,-5.789892100051844
2020-04-03,5.467504939194526
2020-04-06,7.276481895829454
2020-04-07,5.5039394142546865
2020-04-08,0.6195761068727162
2020-04-09,4.307879720740047
2020-04-13,12.754711640906994
2020-04-14,8.66771798728856
2020-04-15,2.770162075738181
2020-04-16,2.085442849363153
2020-04-17,1.1580411041559124
2020-04-20,-1.0038465581097729
2020-04-21,-8.328137479063692
2020-04-22,6.400415510269585
2020-04-23,-3.6839791089286145
2020-04-24,2.7287530988993907
2020-04-27,9.66694577995715
2020-04-28,-3.7801017814305884
2020-04-29,4.000202028093559
2020-04-30,-2.354775998073672
2020-05-01,-10.873700220740792
2020-05-04,8.19187203405193
2020-05-05,0.9180180665024101
2020-05-06,1.8533023597782732
2020-05-07,-0.3250973870209664
2020-05-08,4.925154604829151
2020-05-11,-0.9971196406895206
2020-05-12,-0.23199593370761967
2020-05-13,-2.305818093053759
2020-05-14,1.5518160889563193
2020-05-15,-0.5191880165631997
2020-05-18,1.793204109959487
2020-05-19,-0.69313094591099
2020-05-20,0.9300572413695359
2020-05-21,1.4654934735012084
2020-05-22,-1.3037700356063058
2020-05-26,0.24330819473817386
2020-05-27,0.16594670418678845
2020-05-28,-1.7736751939729611
2020-05-29,3.5583725409644837
2020-06-01,7.284966703702294
2020-06-02,-1.8588326218028313
2020-06-03,0.15867839932886055
2020-06-04,-2.126741082055923
2020-06-05,2.4320646383694
2020-06-08,7.004464847857836
2020-06-09,-0.978535494822059
2020-06-10,8.590431690632503
2020-06-11,-5.227704642782468
2020-06-12,-3.937370329089697
2020-06-15,5.776761532071402
2020-06-16,-0.8889888882897298
2020-06-17,0.9787666254598352
2020-06-18,1.2196058432993926
2020-06-19,-0.3052506049991116
2020-06-22,-0.6595797039905825
2020-06-23,0.7474555771254049
2020-06-24,-4.171541244464825
2020-06-25,2.5817844628587845
2020-06-26,-2.697370050614223
2020-06-29,5.039944763683732
2020-06-30,6.747855280845434
2020-07-01,3.6213124954005624
2020-07-02,7.651403502187115
2020-07-06,12.645108117682744
2020-07-07,1.323965619758905
2020-07-08,-1.7404076436543312
2020-07-09,2.0579243780393908
2020-07-10,10.241918272489341
2020-07-13,-3.1294179797161576
2020-07-14,1.3099686323903579
2020-07-15,1.9074500672006711
2020-07-16,-2.978572748503654
2020-07-17,0.013329605943793581
2020-07-20,9.049888548491703
2020-07-21,-4.6493332015906566
2020-07-22,1.516786071044045
2020-07-23,-5.105769412846362
2020-07-24,-6.559870288489461
2020-07-27,8.298067038819532
2020-07-28,-4.185494718429495
2020-07-29,1.520390470417965
2020-07-30,-0.778145458192838
2020-07-31,-3.8884339639871013
2020-08-03,3.720897247565101
2020-08-04,0.13458747004375454
2020-08-05,-0.13323884879126877
2020-08-06,0.30659693985973363
2020-08-07,-2.5063424630081315
2020-08-10,-2.3781465364230177
2020-08-11,-3.1639347547503585
2020-08-12,12.331118921207427
2020-08-13,4.172205380429948
2020-08-14,1.8162259872136135
2020-08-17,10.618769683979796
2020-08-18,2.764276800974182
2020-08-19,-0.4546378250308005
2020-08-20,6.357221379528211
2020-08-21,2.3768211540485353
2020-08-24,-1.7607920006301416
2020-08-25,0.4527486632740915
2020-08-26,6.21915738853809
2020-08-27,3.8976528733484783
2020-08-28,-1.138789608941323
2020-08-31,11.839534141276628
2020-09-01,-4.782238606695396
2020-09-02,-6.003408428643926
2020-09-03,-9.457279297730441
2020-09-04,2.743348445504921
2020-09-08,-23.65178944576766
2020-09-09,10.366923114657203
2020-09-10,1.3720031040026988
2020-09-11,0.3709375196707332
2020-09-14,11.852211424147725
2020-09-15,6.9364530389043875
2020-09-16,-1.7947393738460666
2020-09-17,-4.237854336559032
2020-09-18,4.326101937694436
2020-09-21,1.6241895082045352
2020-09-22,-5.761528541471742
2020-09-23,-10.915761260898606
2020-09-24,1.9345803747202597
2020-09-25,4.91842305281949
2020-09-28,3.3459528236176777
2020-09-29,-0.506974890260104
2020-09-30,2.344219242304293
2020-10-01,4.367017342293971
2020-10-02,-7.665503512528221
2020-10-05,2.5192518630920655
2020-10-06,-2.787018407731412
2020-10-07,2.6977120398229415
2020-10-08,0.14567215247855486
2020-10-09,1.8793074176697642
2020-10-12,1.8943822515122917
2020-10-13,0.9786884708723409
2020-10-14,3.2273287618783653
2020-10-15,-2.729299577407529
2020-10-16,-2.0731092265373596
2020-10-19,-2.0310891071385613
2020-10-20,-2.0850455371877374
2020-10-21,0.16576578966101715
2020-10-22,0.7425427859397711
2020-10-23,-1.219258008931434
2020-10-26,-0.08324460631960826
2020-10-27,1.0414737676610573
2020-10-28,-4.493353448533056
2020-10-29,1.177707852754995
2020-10-30,-5.707106115006527
2020-11-02,3.1630273380806213
2020-11-03,5.675891678442002
2020-11-04,-0.6912319735337674
2020-11-05,3.983908014025376
2020-11-06,-1.8755444602258167
2020-11-09,-2.0418708541599164
2020-11-10,-2.6215382510501506
2020-11-11,1.6363110813065698
2020-11-12,-1.2957330573612593
2020-11-13,-0.7948653293047676
2020-11-16,-0.10042223136041864
2020-11-17,7.893944622909929
2020-11-18,9.709745318946535
2020-11-19,2.562244194505548
2020-11-20,-1.9537882465358327
2020-11-23,6.377098448424992
2020-11-24,6.227237273665439
2020-11-25,3.297682427747412
2020-11-27,2.028074420821668
2020-11-30,-3.1493184788437203
2020-12-01,2.978456809344785
2020-12-02,-2.7637417933142765
2020-12-03,4.227093212295037
2020-12-04,0.9493325730045684
2020-12-07,6.888605629282201
2020-12-08,1.2573321033348568
2020-12-09,-7.241913725041024
2020-12-10,3.6689587245999773
2020-12-11,-2.7615591895456064
2020-12-14,4.775997018342951
2020-12-15,-1.0337277993335172
2020-12-16,-1.668801318404443
2020-12-17,5.183107739238684
2020-12-18,5.790353852575283
2020-12-21,-6.715493498509615
2020-12-22,-1.475762913420309
2020-12-23,0.876920991536227
2020-12-24,2.4149533626973363
2020-12-28,0.28971067347804913
2020-12-29,0.34595328945029336
2020-12-30,4.232058232357691
2020-12-31,1.5552413007484784
2021-01-04,3.358173995604568
2021-01-05,0.7290726849836653
2021-01-06,2.7994766442436516
2021-01-07,7.644846869014829
2021-01-08,7.548123816080572
2021-01-11,-8.144231364811663
2021-01-12,4.60750033550754
2021-01-13,0.583390055163722
2021-01-14,-1.1074621019438693
2021-01-15,-2.2548164384925737
2021-01-19,2.2015499815695363
2021-01-20,0.6961708841248929
2021-01-21,-0.6440854103183004
2021-01-22,0.19507385857469442
2021-01-25,3.9555086200732434
2021-01-26,0.2596544878530684
2021-01-27,-2.166917467846242
2021-01-28,-3.3811459334112026
2021-01-29,-5.145513370813109
2021-02-01,5.668432585298431
2021-02-02,3.851924269165984
2021-02-03,-2.095611895117204
2021-02-04,-0.5514295631595512
2021-02-05,0.2631883215661463
2021-02-08,1.3044842106937113
2021-02-09,-1.6300455142510475
2021-02-10,-5.398211054651662
2021-02-11,0.8462878423046197
2021-02-12,0.547985901275123
2021-02-16,-2.4685864957400563
2021-02-17,0.24209343993351048
2021-02-18,-1.358555824881115
2021-02-19,-0.7751801260508434
2021-02-22,-8.937612559287707
2021-02-23,-2.2161184525391957
2021-02-24,5.995434797561986
2021-02-25,-8.402401628244045
2021-02-26,-0.9898985904473094
2021-03-01,6.16151066367514
2021-03-02,-4.554943930628858
2021-03-03,-4.963546753524206
2021-03-04,-4.98440101928223
2021-03-05,-3.8532236280416896
2021-03-08,-6.022747806878108
2021-03-09,17.932714140524915
2021-03-10,-0.8228833280182578
2021-03-11,4.613076669060556
2021-03-12,-0.8425900400429928
2021-03-15,2.027649657712319
2021-03-16,-4.486533694757759
2021-03-17,3.616869761350537
2021-03-18,-7.184055905976212
2021-03-19,0.2614584056873359
2021-03-22,2.2840977712960258
2021-03-23,-1.177046550300851
2021-03-24,-4.935894253519081
2021-03-25,1.5929083234572168
2021-03-26,-3.4440713289359186
2021-03-29,-1.206515921840402
2021-03-30,3.902942452340498
2021-03-31,4.958242699342918
2021-04-01,-0.9295525767170773
2021-04-05,4.332438849776634
2021-04-06,0.08244361718844317
2021-04-07,-3.031223705748461
2021-04-08,1.8941076007001658
2021-04-09,-0.9964638245883607
2021-04-12,3.6204064082915663
2021-04-13,8.24615371588127
2021-04-14,-4.027179907894106
2021-04-15,0.9000306677510111
2021-04-16,0.12579114127894178
2021-04-19,-3.4587909254449345
2021-04-20,0.6082481415169929
2021-04-21,3.435484924604316
2021-04-22,-3.3381717950916157
2021-04-23,1.340170287553056
2021-04-26,1.1992516455123832
2021-04-27,-4.638585985423081
2021-04-28,-1.4780794025162398
2021-04-29,-2.5376837131345886
2021-04-30,4.680461290993819
2021-05-03,-3.5203052789871054
2021-05-04,-1.6636360929421767
2021-05-05,-0.39567768073259285
2021-05-06,-1.1090612633393284
2021-05-07,1.3219694470214067
2021-05-10,-6.661398691844631
2021-05-11,-1.9001672485714622
2021-05-12,-4.525703659502094
2021-05-13,-3.1339186285390794
2021-05-14,3.1084853734470936
2021-05-17,-2.213414578006038
2021-05-18,0.18013224952045326
2021-05-19,-2.525256279576602
2021-05-20,4.055360140847516
2021-05-21,-1.0105809239520405
2021-05-24,4.306162202970284
2021-05-25,-0.2889839951081735
2021-05-26,2.3599290742317445
2021-05-27,1.8752900206065453
2021-05-28,-0.8964584890580656
2021-06-01,-0.2113500469111133
2021-06-02,-3.0563287475861585
2021-06-03,-5.482031154624073
2021-06-04,4.473860632554938
2021-06-07,1.009827208586457
2021-06-08,-0.254816555989226
2021-06-09,-0.8000903407653627
2021-06-10,1.8761400839628444
2021-06-11,-0.03770891203820165
2021-06-14,1.2708130416930217
2021-06-15,-3.012429716067012
2021-06-16,0.9151155788618983
